_id,Code
67299dbda23f7e5639814ee8,"static @NonNull Locale findBestMatchingLocaleForLanguage(@Nullable String language) {
    final Locale locale = LanguageString.parseLocale(language);
    if (appSupportsTheExactLocale(locale)) {
      return locale;
    } else {
      return findBestSystemLocale();
    }
  }"
67299dbda23f7e5639814ee9,"public static boolean cancel(@NonNull Context context, int notificationId) {
    Log.d(TAG, ""cancel() called with: notificationId = ["" + notificationId + ""]"");
    if (Build.VERSION.SDK_INT >= ConversationUtil.CONVERSATION_SUPPORT_VERSION) {
      return cancelWithConversationSupport(context, notificationId);
    } else {
      cancelLegacy(context, notificationId);
      return true;
    }
  }"
67299dbda23f7e5639814eea,"public float getYawRad () {
		return getGimbalPole() == 0 ? MathUtils.atan2(2f * (y * w + x * z), 1f - 2f * (y * y + x * x)) : 0f;
	}"
67299dbda23f7e5639814eeb,"public float getAngleAroundRad (final Vector3 axis) {
		return getAngleAroundRad(axis.x, axis.y, axis.z);
	}"
67299dbda23f7e5639814eec,"public Affine2 setToTrnRotScl (Vector2 trn, float degrees, Vector2 scale) {
		return setToTrnRotScl(trn.x, trn.y, degrees, scale.x, scale.y);
	}"
67299dbda23f7e5639814eed,"public Affine2 scale (Vector2 scale) {
		return scale(scale.x, scale.y);
	}"
67299dbda23f7e5639814eee,"static public float triangleQuality (float x1, float y1, float x2, float y2, float x3, float y3) {
		float sqLength1 = x1 * x1 + y1 * y1;
		float sqLength2 = x2 * x2 + y2 * y2;
		float sqLength3 = x3 * x3 + y3 * y3;
		return (float)Math.sqrt(Math.min(sqLength1, Math.min(sqLength2, sqLength3))) / triangleCircumradius(x1, y1, x2, y2, x3, y3);
	}"
67299dbda23f7e5639814eef,"public static boolean intersectSegments (Vector2 p1, Vector2 p2, Vector2 p3, Vector2 p4, Vector2 intersection) {
		return intersectSegments(p1.x, p1.y, p2.x, p2.y, p3.x, p3.y, p4.x, p4.y, intersection);
	}"
67299dbda23f7e5639814ef0,"public static float atan2Deg (final float y, float x) {
		float n = y / x;
		if (n != n)
			n = (y == x ? 1f : -1.0f); // if both y and x are infinite, n would be NaN
		else if (n - n != n - n) x = 0f; // if n is infinite, y is infinitely larger than x.
		if (x > 0)
			return (float)atanUncheckedDeg(n);
		else if (x < 0) {
			if (y >= 0) return (float)(atanUncheckedDeg(n) + 180.0);
			return (float)(atanUncheckedDeg(n) - 180.0);
		} else if (y > 0)
			return x + 90f;
		else if (y < 0) return x - 90f;
		return x + y; // returns 0 for 0,0 or NaN if either y or x is NaN
	}"
67299dbda23f7e5639814ef1,"public static float atan2Deg360 (final float y, float x) {
		float n = y / x;
		if (n != n)
			n = (y == x ? 1f : -1.0f); // if both y and x are infinite, n would be NaN
		else if (n - n != n - n) x = 0f; // if n is infinite, y is infinitely larger than x.
		if (x > 0) {
			if (y >= 0)
				return (float)atanUncheckedDeg(n);
			else
				return (float)(atanUncheckedDeg(n) + 360.0);
		} else if (x < 0) {
			return (float)(atanUncheckedDeg(n) + 180.0);
		} else if (y > 0)
			return x + 90f;
		else if (y < 0) return x + 270f;
		return x + y; // returns 0 for 0,0 or NaN if either y or x is NaN
	}"
67299dbda23f7e5639814ef2,"public void cancelTouchFocus () {
		cancelTouchFocusExcept(null, null);
	}"
67299dbda23f7e5639814ef3,"public void setDebugTableUnderMouse (boolean debugTableUnderMouse) {
		setDebugTableUnderMouse(debugTableUnderMouse ? Debug.all : Debug.none);
	}"
67299dbda23f7e5639814ef4,"public boolean removeActor (Actor actor) {
		return removeActor(actor, true);
	}"
67299dbda23f7e5639814ef5,"public void clear (boolean unfocus) {
		super.clear();
		clearChildren(unfocus);
	}"
67299dbda23f7e5639814ef6,"public void setBackground (@Null Drawable background) {
		setBackground(background, true);
	}"
67299dbda23f7e5639814ef7,"public void clear (int maximumCapacity) {
		int tableSize = tableSize(maximumCapacity, loadFactor);
		if (keyTable.length <= tableSize) {
			clear();
			return;
		}
		size = 0;
		hasZeroValue = false;
		zeroValue = null;
		resize(tableSize);
	}"
67299dbda23f7e5639814ef8,"private static <T> int countRunAndMakeAscending (T[] a, int lo, int hi, Comparator<? super T> c) {
		if (DEBUG) assert lo < hi;
		int runHi = lo + 1;
		if (runHi == hi) return 1;

		// Find end of run, and reverse range if descending
		if (c.compare(a[runHi++], a[lo]) < 0) { // Descending
			while (runHi < hi && c.compare(a[runHi], a[runHi - 1]) < 0)
				runHi++;
			reverseRange(a, lo, runHi);
		} else { // Ascending
			while (runHi < hi && c.compare(a[runHi], a[runHi - 1]) >= 0)
				runHi++;
		}

		return runHi - lo;
	}"
67299dbda23f7e5639814ef9,"public Task postTask (Task task) {
		return scheduleTask(task, 0, 0, 0);
	}"
67299dbda23f7e5639814efa,"public void scaleSize (float scale) {
		if (scale == 1f) return;
		scaleSize(scale, scale);
	}"
67299dbda23f7e5639814efb,"public void rotate (Quaternion rotation) {
		this.transform.rotate(rotation);
	}"
67299dbda23f7e5639814efc,"protected AnimationDesc animate (final Animation anim, float offset, float duration, int loopCount, float speed,
		final AnimationListener listener, float transitionTime) {
		return animate(obtain(anim, offset, duration, loopCount, speed, listener), transitionTime);
	}"
67299dbda23f7e5639814efd,"protected AnimationDesc queue (final Animation anim, float offset, float duration, int loopCount, float speed,
		final AnimationListener listener, float transitionTime) {
		return queue(obtain(anim, offset, duration, loopCount, speed, listener), transitionTime);
	}"
67299dbda23f7e5639814efe,"public File getDir(String subDir) {
		return createDirectory(getPath().resolve(subDir)).toFile();
	}"
67299dbda23f7e5639814eff,"public Object persistAndGetId(Object entity) {
		persist(entity);
		return getId(entity);
	}"
67299dbda23f7e5639814f00,"public String build(RunningService service) {
		return build(service, null);
	}"
67299dbda23f7e5639814f01,"public String build(RunningService service, String database) {
		return urlFor(service, database);
	}"
67299dbda23f7e5639814f02,"public double optDouble(String name) {
		return optDouble(name, Double.NaN);
	}"
67299dbda23f7e5639814f03,"public int optInt(String name) {
		return optInt(name, 0);
	}"
67299dbda23f7e5639814f04,"public long optLong(String name) {
		return optLong(name, 0L);
	}"
67299dbda23f7e5639814f05,"public String optString(String name) {
		return optString(name, """");
	}"
67299dbda23f7e5639814f06,"default void directory(String name, Owner owner) throws IOException {
		directory(name, owner, 0755);
	}"
67299dbda23f7e5639814f07,"default void file(String name, Owner owner, Content content) throws IOException {
		file(name, owner, 0644, content);
	}"
67299dbda23f7e5639814f08,"@LifecycleStop
  public void stop()
  {
    giant.lock();

    try {
      gracefulStopLeaderLifecycle();
      overlordLeaderSelector.unregisterListener();
    }
    finally {
      giant.unlock();
    }
  }"
67299dbda23f7e5639814f09,"public static List<FunctionParameter> convertParameters(TableFunction fn)
  {
    return convertToCalciteParameters(fn.parameters());
  }"
67299dbda23f7e5639814f0a,"static boolean isNonTrivialStringConcat(final RexNode rexNode)
  {
    return isStringConcat(rexNode) && !RelOptUtil.InputFinder.bits(rexNode).isEmpty();
  }"
67299dbda23f7e5639814f0b,"public SqlTaskStatus submitMsqTaskSuccesfully(SqlQuery sqlQuery, String username, String password) throws ExecutionException, InterruptedException
  {
    return submitMsqTaskWithExpectedStatusCode(sqlQuery, username, password, HttpResponseStatus.ACCEPTED);
  }"
67299dbda23f7e5639814f0c,"public static long ceilingPowerOfTwo(long value) {
        requirePositive(value);
        if (value > MAX_POWER_OF_TWO_LONG) {
            throw new IllegalArgumentException(
                    ""Provided value "" + value + "" is larger than the largest power of two long value."");
        }
        return 1L << -Long.numberOfLeadingZeros(value - 1);
    }"
67299dbda23f7e5639814f0d,"default long hashSingleValue(long value) {
        return finalise(update(initialise(0), value));
    }"
67299dbda23f7e5639814f0e,"default int hashSingleValueToInt(long value) {
        return toInt(hashSingleValue(value));
    }"
67299dbda23f7e5639814f0f,"public NeoStores openAllNeoStores() {
        return openNeoStores(StoreType.STORE_TYPES);
    }"
67299dbda23f7e5639814f10,"public static TextValue decode(PropertyBlock block) {
        return decode(block.getValueBlocks(), 0);
    }"
67299dbda23f7e5639814f11,"public Race withEndCondition(BooleanSupplier... endConditions) {
        for (BooleanSupplier endCondition : endConditions) {
            this.endCondition = mergeEndCondition(endCondition);
        }
        return this;
    }"
67299dbda23f7e5639814f12,"private int nextValidCodePoint(int maxCodePoint) {
        int codePoint;
        int type;
        do {
            codePoint = intBetween(configuration.minCodePoint(), maxCodePoint);
            type = Character.getType(codePoint);
        } while (type == Character.UNASSIGNED || type == Character.PRIVATE_USE || type == Character.SURROGATE);
        return codePoint;
    }"
67299dbda23f7e5639814f13,"public static void unlockExclusiveAndTakeWriteLock(long address) {
        long s = initiateExclusiveLockRelease(address);
        long n = (nextSeq(s) - EXL_MASK + CNT_UNIT) | MOD_MASK;
        unconditionallySetState(address, n);
    }"
67299dbda23f7e5639814f14,"int getRefCount() {
        return (int) refCountOf(getHeaderState());
    }"
67299dbda23f7e5639814f15,"private void evictPage(long filePageId) {
        int chunkId = computeChunkId(filePageId);
        int chunkIndex = computeChunkIndex(filePageId);
        int[] chunk = translationTable[chunkId];

        int mappedPageId = translationTableGetVolatile(chunk, chunkIndex);
        long pageRef = deref(mappedPageId);
        if (!multiVersioned && contextVersionUpdates) {
            setHighestEvictedTransactionId(getAndResetLastModifiedTransactionId(pageRef));
        }
        translationTableSetVolatile(chunk, chunkIndex, UNMAPPED_TTE);
    }"
67299dbda23f7e5639814f16,"private void clearChangedChunks(boolean denseNodes) {
        // Executed by a single thread, so no synchronized required
        byte chunkMask = chunkChangeMask(denseNodes);
        for (int i = 0; i < chunkChangedArray.length; i++) {
            chunkChangedArray[i] &= ~chunkMask;
        }
    }"
67299dbda23f7e5639814f17,"@Override
    public PhysicalLogVersionedStoreChannel createLogChannelForExistingVersion(long version) throws IOException {
        return channelAllocator.createLogChannelExistingVersion(version);
    }"
67299dbda23f7e5639814f18,"long getWaitingTimeNanos(long nowNanos) {
            Optional<ExecutingQuery> query = transaction.executingQuery();
            long waitingTime = waitingTimeNanos;
            if (query.isPresent()) {
                long latestQueryWaitingNanos = query.get().totalWaitingTimeNanos(nowNanos);
                waitingTime = waitingTime + latestQueryWaitingNanos;
            }
            return waitingTime;
        }"
67299dbda23f7e5639814f19,"void stop(IndexPopulation indexPopulation, CursorContext cursorContext) {
        indexPopulation.disconnectAndStop(cursorContext);
        checkEmpty();
    }"
67299dbda23f7e5639814f1a,"private PhysicalLogVersionedStoreChannel logChannel() throws IOException {
        return logChannel(file(0));
    }"
67299dbda23f7e5639814f1b,"void releaseWrite() {
        spinTransform(ALWAYS_TRUE, RELEASE_WRITE_LOCK, false, false);
    }"
67299dbda23f7e5639814f1c,"private void checkOutOfBoundsAndClosed() {
        try {
            checkOutOfBounds(cursor);
        } catch (TreeInconsistencyException e) {
            // Only check the closed status here when we get an out of bounds to avoid making
            // this check for every call to next.
            Preconditions.checkState(!closed, ""Tried to use seeker after it was closed"");
            throw e;
        }
    }"
67299dbda23f7e5639814f1d,"static void write(PageCursor cursor, long generation, long pointer) {
        assertGenerationOnWrite(generation);
        assertPointerOnWrite(pointer);
        writeGSP(cursor, generation, pointer);
    }"
67299dbda23f7e5639814f1e,"private void bumpUnstableGeneration() {
        generation = generation(stableGeneration(generation), unstableGeneration(generation) + 1);
    }"
67299dbda23f7e5639814f1f,"public DurationValue normalize() {
        long d = days;
        long s = seconds;
        long n = nanos;

        if (n < NANOS_PER_SECOND && s < SECONDS_PER_DAY) {
            return this;
        }

        if (n >= NANOS_PER_SECOND) {
            long extraSeconds = n / NANOS_PER_SECOND;
            s += extraSeconds;
            n -= extraSeconds * NANOS_PER_SECOND;
        }

        if (s >= SECONDS_PER_DAY) {
            long extraDays = s / SECONDS_PER_DAY;
            d += extraDays;
            s -= extraDays * SECONDS_PER_DAY;
        }

        return duration(months, d, s, n);
    }"
67299dbda23f7e5639814f20,"public CliArgs parseAndThrow(String... args) throws ArgumentParserException {
        final CliArgs cliArgs = new CliArgs();
        final ArgumentParser parser = setupParser();
        preValidateArguments(parser, args);
        final Namespace ns = parser.parseArgs(args);
        return getCliArgs(cliArgs, parser, ns);
    }"
67299dbda23f7e5639814f21,"default void printIfPlain(String text) {
        if (Format.PLAIN.equals(getFormat())) {
            printOut(text);
        }
    }"
67299dbda23f7e5639814f22,"private static boolean inQuote(String awaitedRightDelimiter) {
        return awaitedRightDelimiter != null && !inComment(awaitedRightDelimiter);
    }"
67299dbda23f7e5639814f23,"public void decreaseKey(FibonacciHeapNode node, KeyType newKey) {
        if (keyComparator.compare(newKey, node.key) > 0) {
            throw new RuntimeException(""Trying to decrease to a greater key"");
        }
        node.key = newKey;
        FibonacciHeapNode parent = node.parent;
        if (parent != null && keyComparator.compare(node.key, parent.key) < 0) {
            cut(node, parent);
            cascadingCut(parent);
        }
        if (keyComparator.compare(node.key, minimum.key) < 0) {
            minimum = node;
        }
    }"
67299dbda23f7e5639814f24,"protected void cut(FibonacciHeapNode x, FibonacciHeapNode y) {
        // remove x from child list of y
        x.left.right = x.right;
        x.right.left = x.left;
        if (x.right.equals(x)) {
            y.child = null;
        } else {
            y.child = x.right;
        }
        y.degree--;
        // add x to root list
        insertInRootList(x);
    }"
67299dbda23f7e5639814f25,"public void release() {
        // Once the release sentinel is on the stack, it can never (observably) leave.
        // Waiters might accidentally remove the released sentinel from the stack for brief periods of time, but then
        // they are required to fix the situation and put it back.
        // Atomically swapping the release sentinel onto the stack will give us back all the waiters, if any.
        Node waiters = (Node) STACK.getAndSet(this, released);
        if (waiters == null) {
            // There are no waiters to unpark, so don't bother.
            return;
        }
        unparkSuccessor(waiters);
    }"
67299dbda23f7e5639814f26,"public void apply(W work) throws ExecutionException {
        // Schedule our work on the stack.
        WorkUnit<Material, W> unit = enqueueWork(work);

        // Try grabbing the lock to do all the work, until our work unit
        // has been completed.
        do {
            checkFailure(tryDoWork(unit, true));
        } while (!unit.isDone());
    }"
67299dbda23f7e5639814f27,"@Override
    public String getStoreVersionUserString() {
        return formatVersion(storageEngineName, formatName, majorVersion, minorVersion);
    }"
67299dbda23f7e5639814f28,"default int totalDegree() {
        int degree = 0;
        for (int type : types()) {
            degree += totalDegree(type);
        }
        return degree;
    }"
67299dbda23f7e5639814f29,"public void disableCommands(Command... commands) {
        for (Command command : commands) {
            setCommandProbabilityFactor(command, 0);
        }
    }"
67299dbda23f7e5639814f2a,"public void run(long iterationTimeout, TimeUnit unit) throws Exception {
        run(1, iterationTimeout, unit);
    }"
67299dbda23f7e5639814f2b,"public void run(int iterations, long iterationTimeout, TimeUnit unit) throws Exception {
        try {
            for (int i = 0; i < iterations; i++) {
                runIteration(iterationTimeout, unit);
            }
        } catch (Exception e) {
            describePreviousRun(System.err);
            throw e;
        }
    }"
67299dbda23f7e5639814f2c,"private void createIndexes(GraphDatabaseService db) {
        try (Transaction tx = db.beginTx()) {
            createTokenIndexes(tx);
            createNodePropertyIndexes(tx);
            createRelationshipPropertyIndexes(tx);
            tx.commit();
        }
    }"
67299dbda23f7e5639814f2d,"private static void deleteStuff(GraphDatabaseService db) {
        batchedDelete(db, Transaction::getAllRelationships, Relationship::delete);
        batchedDelete(db, Transaction::getAllNodes, Node::delete);
    }"
67299dbda23f7e5639814f2e,"default void negotiate(TransportConnection connection) throws IOException {
        connection.send(this.getProtocolVersion());

        BoltConnectionAssertions.assertThat(connection).negotiates(this.getProtocolVersion());
    }"
67299dbda23f7e5639814f2f,"public AnyValue readPrimitiveValue(long limit) throws PackstreamReaderException {
        return this.doReadPrimitiveValue(buf.peekType(), limit);
    }"
67299dbda23f7e5639814f30,"private double[] centerPointFor(long derivedValue, int level) {
        long[] normalizedCoord = normalizedCoordinateFor(derivedValue, level);
        return getDoubleCoord(normalizedCoord, level);
    }"
67299dbda23f7e5639814f31,"List<LongRange> getTilesIntersectingEnvelope(Envelope referenceEnvelope) {
        return getTilesIntersectingEnvelope(
                referenceEnvelope.getMin(), referenceEnvelope.getMax(), new StandardConfiguration());
    }"
67299dbda23f7e5639814f32,"private double[] getDoubleCoord(long[] normalizedCoord, int level) {
        double[] coord = new double[nbrDim];

        for (int dim = 0; dim < nbrDim; dim++) {
            double coordinate = ((double) normalizedCoord[dim]) / scalingFactor[dim]
                    + range.getMin(dim)
                    + getTileWidth(dim, level) / 2.0;
            coord[dim] = clamp(coordinate, range.getMin(dim), range.getMax(dim));
        }
        return coord;
    }"
67299dbda23f7e5639814f33,"public void propagate(int lengthFromSource, int lengthToTarget) {
        int newLength = lengthFromSource + dataGraphLength();
        forwardNode.newPropagatedLengthFromSource(newLength, lengthToTarget - dataGraphLength());
        this.addSourceLength(newLength);
    }"
67299dbda23f7e5639814f34,"protected boolean insert(T e) {
        int n = size;
        if (n >= heap.length) {
            grow(n + 1);
        }
        siftUp(n, e);
        size = n + 1;
        return true;
    }"
67299dbda23f7e5639814f35,"protected void sort() {
        // Heap sort the array
        int n = size - 1;
        while (n > 0) {
            T tmp = heap[n];
            heap[n] = heap[0];
            heap[0] = tmp;
            siftDown(0, tmp, n);
            n--;
        }
    }"
67299dbda23f7e5639814f36,"protected void heapify() {
        for (int i = (size >>> 1) - 1; i >= 0; i--) {
            siftDown(i, heap[i], size);
        }
    }"
67299dbda23f7e5639814f37,"public void siftDown(T x) {
        super.siftDown(0, x, size);
    }"
67299dbda23f7e5639814f38,"static void setBits(long[] bits, int start, int slots, int bitsArraySlot) {
        int firstArraySlot = bitsArraySlot + start / Long.SIZE;
        start %= Long.SIZE;
        for (int arraySlot = firstArraySlot; slots > 0; arraySlot++) {
            int slotsInThisLong = min(slots, Long.SIZE - start);
            long bitsInThisSlot = bitsInSingleLong(start, slotsInThisLong);
            assert bits[arraySlot] == 0;
            bits[arraySlot] = bitsInThisSlot;
            slots -= slotsInThisLong;
            start = 0;
        }
    }"
67299dbda23f7e5639814f39,"public PathRepresentation subpath(int beginIndex, int endIndex) {
        var pathStr = subpath(this, beginIndex, endIndex);
        if (hasTrailingSeparator() || elements().size() > endIndex) {
            return new PathRepresentation(pathStr + SEPARATOR);
        } else {
            return new PathRepresentation(pathStr);
        }
    }"
67299dbda23f7e5639814f3a,"public static void fileOperation(
            FileOperation operation,
            FileSystemAbstraction fs,
            DatabaseLayout fromLayout,
            DatabaseLayout toLayout,
            Iterable<DatabaseFile> databaseFiles,
            boolean allowSkipNonExistentFiles,
            boolean includeIdFile,
            ExistingTargetStrategy existingTargetStrategy)
            throws IOException {
        for (DatabaseFile databaseStore : databaseFiles) {
            Path[] files = includeIdFile
                    ? fromLayout.allFiles(databaseStore).toArray(Path[]::new)
                    : new Path[] {fromLayout.file(databaseStore)};
            perform(operation, fs, fromLayout, toLayout, allowSkipNonExistentFiles, existingTargetStrategy, files);
        }
    }"
67299dbda23f7e5639814f3b,"public static int[] symmetricDifference(int[] left, int[] right) {
        if (left == null || right == null) {
            return left == null ? right : left;
        }

        assert isSortedSet(left) && isSortedSet(right);

        long uniqueCounts = countUnique(left, right);
        if (uniqueCounts == 0) // complete intersection
        {
            return EMPTY_INT_ARRAY;
        }

        int[] difference = new int[left(uniqueCounts) + right(uniqueCounts)];

        int cursor = 0;
        int l = 0;
        int r = 0;
        while (l < left.length && r < right.length) {
            if (left[l] == right[r]) {
                l++;
                r++;
            } else if (left[l] < right[r]) {
                difference[cursor++] = left[l];
                l++;
            } else {
                difference[cursor++] = right[r];
                r++;
            }
        }
        while (l < left.length) {
            difference[cursor++] = left[l];
            l++;
        }
        while (r < right.length) {
            difference[cursor++] = right[r];
            r++;
        }

        assert cursor == difference.length;
        return difference;
    }"
67299dbda23f7e5639814f3c,"static long countUnique(int[] left, int[] right) {
        int l = 0;
        int r = 0;
        int uniqueInLeft = 0;
        int uniqueInRight = 0;
        while (l < left.length && r < right.length) {
            if (left[l] == right[r]) {
                l++;
                r++;
            } else if (left[l] < right[r]) {
                uniqueInLeft++;
                l++;
            } else {
                uniqueInRight++;
                r++;
            }
        }
        uniqueInLeft += left.length - l;
        uniqueInRight += right.length - r;
        return intPair(uniqueInLeft, uniqueInRight);
    }"
67299dbda23f7e5639814f3d,"public static boolean iteratorsEqual(Iterator<?> first, Iterator<?> other) {
        try {
            while (first.hasNext() && other.hasNext()) {
                if (!Objects.equals(first.next(), other.next())) {
                    return false;
                }
            }
            return first.hasNext() == other.hasNext();
        } finally {
            tryCloseResource(first);
            tryCloseResource(other);
        }
    }"
67299dbda23f7e5639814f3e,"public static <T> long count(Iterator<T> iterator) {
        return count(iterator, Predicates.alwaysTrue());
    }"
67299dbda23f7e5639814f3f,"public void addLazyBinding(Supplier<?> componentSupplier, Class<?> type) {
        verifyBinding(componentSupplier, type);
        lazyBindings.add(new LazyBinding(componentSupplier, type));
    }"
67299dbda23f7e5639814f40,"public static ReadableLogPositionAwareChannel getReadChannel(
            FileSystemAbstraction fs, Path path, KernelVersion kernelVersion) throws IOException {
        var storeChannel = fs.open(path, Set.of(StandardOpenOption.READ));
        var logHeader = LogHeaderReader.readLogHeader(storeChannel, true, path, INSTANCE);
        validateKernelVersion(kernelVersion, logHeader);
        var logChannel = new PhysicalLogVersionedStoreChannel(
                storeChannel, logHeader, path, ChannelNativeAccessor.EMPTY_ACCESSOR, DatabaseTracer.NULL);

        return ReadAheadUtils.newChannel(logChannel, logHeader, INSTANCE);
    }"
67299dbda23f7e5639814f41,"public ValuesIterator getValuesSortedByRelevance(String field) throws IOException {
        int size = getTotalHits();
        if (size == 0) {
            return ValuesIterator.EMPTY;
        }
        TopDocs topDocs = getTopDocsByRelevance(size);
        LeafReaderContext[] contexts = getLeafReaderContexts(getMatchingDocs());
        return new TopDocsValuesIterator(topDocs, contexts, field);
    }"
67299dbda23f7e5639814f42,"boolean ensureValidDisi() {
            while (currentIdIterator == null) {
                if (matchingDocs.hasNext()) {
                    currentDocs = matchingDocs.next();
                    currentIdIterator = currentDocs.docIdSet;
                    index = 0;
                    if (currentIdIterator != null) {
                        currentDocValues = currentDocs.readDocValues(field);
                    }
                } else {
                    return false;
                }
            }
            return true;
        }"
67299dbda23f7e5639814f43,"default void nullableAddDocument(Document document) throws IOException {
        if (document != null) {
            addDocument(document);
        }
    }"
67299dbda23f7e5639814f44,"default void updateOrDeleteDocument(Term term, Document document) throws IOException {
        if (document != null) {
            updateDocument(term, document);
        } else {
            deleteDocuments(term);
        }
    }"
67299dbda23f7e5639814f45,"public void clearCache() {
		if (this.exploded) {
			return;
		}
		for (URL url : getURLs()) {
			try {
				URLConnection connection = url.openConnection();
				if (connection instanceof JarURLConnection) {
					clearCache(connection);
				}
			}
			catch (IOException ex) {
				// Ignore
			}
		}

	}"
67299dbda23f7e5639814f46,"public static <E extends Throwable> void assertRequestBuilderThrows(
        RequestBuilder<?, ?> builder,
        Class<E> exceptionClass,
        RestStatus status
    ) {
        assertFutureThrows(builder.execute(), exceptionClass, status);
    }"
67299dbda23f7e5639814f47,"@Nullable
	protected Object getColumnValue(ResultSet rs, int index, Class<?> paramType) throws SQLException {
		return JdbcUtils.getResultSetValue(rs, index, paramType);
	}"
67299dbda23f7e5639814f48,"public Jackson2ObjectMapperBuilder modules(Consumer<List<Module>> consumer) {
		this.modules = (this.modules != null ? this.modules : new ArrayList<>());
		this.findModulesViaServiceLoader = false;
		this.findWellKnownModules = false;
		consumer.accept(this.modules);
		return this;
	}"
67299dbda23f7e5639814f49,"public @Null Element getChildByName (String name) {
			if (children == null) return null;
			for (int i = 0; i < children.size; i++) {
				Element element = children.get(i);
				if (element.name.equals(name)) return element;
			}
			return null;
		}"
67299dbda23f7e5639814f4a,"public void testIllegalOrder() {
        Exception e = expectThrows(NullPointerException.class, () -> new ScoreSortBuilder().order(null));
        assertEquals(""sort order cannot be null."", e.getMessage());
    }"
67299dbda23f7e5639814f4b,"protected boolean isMatch(String methodName, String mappedName) {
		return PatternMatchUtils.simpleMatch(mappedName, methodName);
	}"
67299dbda23f7e5639814f4c,"public void testNetworkHostWrongSetting() throws IOException {
        resolveGce(""_gce:doesnotexist_"", (InetAddress) null);
    }"
67299dbda23f7e5639814f4d,"@Override
	public void onResize (ResizeEvent event) {
		checkWidgetSize();
	}"
67299dbda23f7e5639814f4e,"private AggregateDoubleMetricFieldType createDefaultFieldType(String fieldName) {
        AggregateDoubleMetricFieldType fieldType = new AggregateDoubleMetricFieldType(fieldName);

        for (Metric m : List.of(Metric.min, Metric.max)) {
            String subfieldName = subfieldName(fieldName, m);
            NumberFieldMapper.NumberFieldType subfield = new NumberFieldMapper.NumberFieldType(
                subfieldName,
                NumberFieldMapper.NumberType.DOUBLE
            );
            fieldType.addMetricField(m, subfield);
        }
        fieldType.setDefaultMetric(Metric.min);
        return fieldType;
    }"
67299dbda23f7e5639814f4f,"public void setCenterX (float x) {
		setX(x - width / 2);
	}"
67299dbda23f7e5639814f50,"private static ElasticsearchSecurityException expiredTokenException() {
        ElasticsearchSecurityException e = new ElasticsearchSecurityException(""token expired"", RestStatus.UNAUTHORIZED);
        e.addHeader(""WWW-Authenticate"", EXPIRED_TOKEN_WWW_AUTH_VALUE);
        return e;
    }"
67299dbda23f7e5639814f51,"public static Provider<RestIntegTestTask> registerTestTask(Project project, SourceSet sourceSet) {
        return registerTestTask(project, sourceSet, sourceSet.getName());
    }"
67299dbda23f7e5639814f52,"boolean isIndexed(int elementIndex) {
		return this.elements.getType(elementIndex).isIndexed();
	}"
67299dbda23f7e5639814f53,"@SuppressWarnings(""unchecked"")
    public <IFD extends IndexFieldData<?>> IFD getForField(MappedFieldType fieldType, FieldDataContext fieldDataContext) {
        return getFromBuilder(fieldType, fieldType.fielddataBuilder(fieldDataContext));
    }"
67299dbda23f7e5639814f54,"public static double sum(double[] values) {
        if (values.length == 0) {
            return 0.0;
        }
        return Arrays.stream(values).map(value -> {
            if (Double.isNaN(value) == false) {
                return value;
            }
            return 0.0;
        }).sum();
    }"
67299dbda23f7e5639814f55,"public static void searchForEntry(
        LDAPInterface ldap,
        String baseDN,
        SearchScope scope,
        Filter filter,
        int timeLimitSeconds,
        boolean ignoreReferralErrors,
        ActionListener<SearchResultEntry> listener,
        String... attributes
    ) {
        if (ldap instanceof LDAPConnection ldapConnection) {
            searchForEntry(ldapConnection, baseDN, scope, filter, timeLimitSeconds, ignoreReferralErrors, listener, attributes);
        } else if (ldap instanceof LDAPConnectionPool ldapConnectionPool) {
            searchForEntry(ldapConnectionPool, baseDN, scope, filter, timeLimitSeconds, ignoreReferralErrors, listener, attributes);
        } else {
            throw new IllegalArgumentException(""unsupported LDAPInterface implementation: "" + ldap);
        }
    }"
67299dbda23f7e5639814f56,"void uncheckedDeleteWithRetry(Path path) {
        try {
            deleteWithRetry0(path);
        } catch (IOException e) {
            throw new UncheckedIOException(e);
        } catch (InterruptedException x) {
            throw new UncheckedIOException(""Interrupted while deleting."", new IOException());
        }
    }"
67299dbda23f7e5639814f57,"public void write (InputStream input, boolean append) {
		OutputStream output = null;
		try {
			output = write(append);
			StreamUtils.copyStream(input, output);
		} catch (Exception ex) {
			throw new GdxRuntimeException(""Error stream writing to file: "" + file + "" ("" + type + "")"", ex);
		} finally {
			StreamUtils.closeQuietly(input);
			StreamUtils.closeQuietly(output);
		}

	}"
67299dbda23f7e5639814f58,"private static long computeLimitBytesForAuto(
      final LookupExtractorFactoryContainerProvider lookupManager,
      final long maxMemoryInJvm,
      final int maxConcurrentQueries
  )
  {
    long memoryInJvmWithoutLookups = maxMemoryInJvm - computeLookupFootprint(lookupManager);
    long memoryInJvmForSubqueryResultsInlining = (long) (memoryInJvmWithoutLookups * SUBQUERY_MEMORY_BYTES_FRACTION);
    long memoryInJvmForSubqueryResultsInliningPerQuery =
        memoryInJvmForSubqueryResultsInlining / maxConcurrentQueries;
    return Math.max(memoryInJvmForSubqueryResultsInliningPerQuery, 1L);
  }"
